     time (us)      	MABM		AB		AM		BM		A		B		ABM		M
   1.1861000e+06   5.8622917e+02   1.6666667e-01   5.7250000e+01   5.6791667e+01   2.1312500e+01   2.1770833e+01   4.1666667e-02   2.4684583e+03
   1.1862000e+06   5.8622917e+02   1.6666667e-01   5.7208333e+01   5.6770833e+01   2.1312500e+01   2.1750000e+01   8.3333333e-02   2.4684792e+03
   1.1863000e+06   5.8616667e+02   1.6666667e-01   5.7250000e+01   5.6812500e+01   2.1312500e+01   2.1750000e+01   1.0416667e-01   2.4685000e+03
   1.1864000e+06   5.8620833e+02   1.6666667e-01   5.7270833e+01   5.6812500e+01   2.1270833e+01   2.1729167e+01   8.3333333e-02   2.4684167e+03
   1.1865000e+06   5.8618750e+02   1.6666667e-01   5.7291667e+01   5.6812500e+01   2.1250000e+01   2.1729167e+01   1.0416667e-01   2.4684167e+03
   1.1866000e+06   5.8622917e+02   1.6666667e-01   5.7333333e+01   5.6895833e+01   2.1270833e+01   2.1708333e+01   0.0000000e+00   2.4683125e+03
   1.1867000e+06   5.8618750e+02   1.6666667e-01   5.7354167e+01   5.6875000e+01   2.1250000e+01   2.1729167e+01   4.1666667e-02   2.4683542e+03
   1.1868000e+06   5.8622917e+02   1.6666667e-01   5.7291667e+01   5.6791667e+01   2.1250000e+01   2.1750000e+01   6.2500000e-02   2.4683958e+03
   1.1869000e+06   5.8622917e+02   1.6666667e-01   5.7270833e+01   5.6791667e+01   2.1270833e+01   2.1750000e+01   6.2500000e-02   2.4684167e+03
   1.1870000e+06   5.8633333e+02   1.6666667e-01   5.7229167e+01   5.6750000e+01   2.1270833e+01   2.1750000e+01   0.0000000e+00   2.4683542e+03
   1.1871000e+06   5.8622917e+02   1.6666667e-01   5.7312500e+01   5.6770833e+01   2.1229167e+01   2.1770833e+01   6.2500000e-02   2.4683958e+03
   1.1872000e+06   5.8629167e+02   1.6666667e-01   5.7312500e+01   5.6770833e+01   2.1187500e+01   2.1729167e+01   4.1666667e-02   2.4682917e+03
   1.1873000e+06   5.8622917e+02   1.6666667e-01   5.7354167e+01   5.6812500e+01   2.1187500e+01   2.1729167e+01   6.2500000e-02   2.4683125e+03
   1.1874000e+06   5.8620833e+02   1.6666667e-01   5.7354167e+01   5.6833333e+01   2.1187500e+01   2.1708333e+01   8.3333333e-02   2.4683125e+03
   1.1875000e+06   5.8622917e+02   1.6666667e-01   5.7375000e+01   5.6833333e+01   2.1166667e+01   2.1708333e+01   6.2500000e-02   2.4682708e+03
   1.1876000e+06   5.8620833e+02   1.6666667e-01   5.7354167e+01   5.6833333e+01   2.1208333e+01   2.1729167e+01   6.2500000e-02   2.4683333e+03
   1.1877000e+06   5.8631250e+02   1.6666667e-01   5.7291667e+01   5.6729167e+01   2.1187500e+01   2.1750000e+01   4.1666667e-02   2.4683125e+03
   1.1878000e+06   5.8635417e+02   1.6666667e-01   5.7270833e+01   5.6729167e+01   2.1208333e+01   2.1750000e+01   0.0000000e+00   2.4682917e+03
   1.1879000e+06   5.8633333e+02   1.6666667e-01   5.7291667e+01   5.6750000e+01   2.1208333e+01   2.1750000e+01   0.0000000e+00   2.4682917e+03
   1.1880000e+06   5.8629167e+02   1.6666667e-01   5.7333333e+01   5.6812500e+01   2.1208333e+01   2.1729167e+01   0.0000000e+00   2.4682708e+03
   1.1881000e+06   5.8627083e+02   1.6666667e-01   5.7291667e+01   5.6791667e+01   2.1208333e+01   2.1708333e+01   6.2500000e-02   2.4683125e+03
   1.1882000e+06   5.8625000e+02   1.6666667e-01   5.7312500e+01   5.6812500e+01   2.1187500e+01   2.1687500e+01   8.3333333e-02   2.4682917e+03
   1.1883000e+06   5.8631250e+02   1.6666667e-01   5.7270833e+01   5.6812500e+01   2.1208333e+01   2.1666667e+01   4.1666667e-02   2.4682500e+03
   1.1884000e+06   5.8633333e+02   1.6666667e-01   5.7229167e+01   5.6770833e+01   2.1187500e+01   2.1645833e+01   8.3333333e-02   2.4682500e+03
   1.1885000e+06   5.8637500e+02   1.6666667e-01   5.7187500e+01   5.6750000e+01   2.1187500e+01   2.1625000e+01   8.3333333e-02   2.4682292e+03
   1.1886000e+06   5.8637500e+02   1.6666667e-01   5.7187500e+01   5.6750000e+01   2.1208333e+01   2.1645833e+01   6.2500000e-02   2.4682500e+03
   1.1887000e+06   5.8637500e+02   1.6666667e-01   5.7208333e+01   5.6770833e+01   2.1208333e+01   2.1645833e+01   4.1666667e-02   2.4682292e+03
   1.1888000e+06   5.8635417e+02   1.6666667e-01   5.7250000e+01   5.6812500e+01   2.1187500e+01   2.1625000e+01   4.1666667e-02   2.4681875e+03
   1.1889000e+06   5.8633333e+02   1.6666667e-01   5.7250000e+01   5.6854167e+01   2.1208333e+01   2.1604167e+01   4.1666667e-02   2.4681875e+03
   1.1890000e+06   5.8639583e+02   1.6666667e-01   5.7166667e+01   5.6770833e+01   2.1208333e+01   2.1604167e+01   6.2500000e-02   2.4682083e+03
   1.1891000e+06   5.8631250e+02   1.6666667e-01   5.7208333e+01   5.6833333e+01   2.1229167e+01   2.1604167e+01   8.3333333e-02   2.4682500e+03
   1.1892000e+06   5.8625000e+02   1.6666667e-01   5.7312500e+01   5.6937500e+01   2.1208333e+01   2.1583333e+01   6.2500000e-02   2.4681875e+03
   1.1893000e+06   5.8616667e+02   1.6666667e-01   5.7312500e+01   5.6937500e+01   2.1208333e+01   2.1583333e+01   1.4583333e-01   2.4682708e+03
   1.1894000e+06   5.8627083e+02   1.6666667e-01   5.7270833e+01   5.6895833e+01   2.1208333e+01   2.1583333e+01   8.3333333e-02   2.4682083e+03
   1.1895000e+06   5.8635417e+02   1.6666667e-01   5.7229167e+01   5.6854167e+01   2.1208333e+01   2.1583333e+01   4.1666667e-02   2.4681667e+03
   1.1896000e+06   5.8633333e+02   1.6666667e-01   5.7270833e+01   5.6875000e+01   2.1187500e+01   2.1583333e+01   4.1666667e-02   2.4681458e+03
   1.1897000e+06   5.8625000e+02   1.6666667e-01   5.7270833e+01   5.6875000e+01   2.1187500e+01   2.1583333e+01   1.2500000e-01   2.4682292e+03
   1.1898000e+06   5.8633333e+02   1.6666667e-01   5.7229167e+01   5.6854167e+01   2.1187500e+01   2.1562500e+01   8.3333333e-02   2.4681667e+03
   1.1899000e+06   5.8639583e+02   1.6666667e-01   5.7208333e+01   5.6812500e+01   2.1166667e+01   2.1562500e+01   6.2500000e-02   2.4681250e+03
   1.1900000e+06   5.8635417e+02   1.6666667e-01   5.7250000e+01   5.6854167e+01   2.1166667e+01   2.1562500e+01   6.2500000e-02   2.4681250e+03
   1.1901000e+06   5.8641667e+02   1.6666667e-01   5.7229167e+01   5.6833333e+01   2.1166667e+01   2.1562500e+01   2.0833333e-02   2.4680833e+03
   1.1902000e+06   5.8633333e+02   1.6666667e-01   5.7208333e+01   5.6833333e+01   2.1187500e+01   2.1562500e+01   1.0416667e-01   2.4681875e+03
   1.1903000e+06   5.8627083e+02   1.6666667e-01   5.7250000e+01   5.6854167e+01   2.1187500e+01   2.1583333e+01   1.2500000e-01   2.4682292e+03
   1.1904000e+06   5.8625000e+02   1.6666667e-01   5.7354167e+01   5.6895833e+01   2.1145833e+01   2.1604167e+01   8.3333333e-02   2.4681667e+03
   1.1905000e+06   5.8620833e+02   1.6666667e-01   5.7312500e+01   5.6895833e+01   2.1187500e+01   2.1604167e+01   1.2500000e-01   2.4682500e+03
   1.1906000e+06   5.8620833e+02   1.6666667e-01   5.7354167e+01   5.6937500e+01   2.1187500e+01   2.1604167e+01   8.3333333e-02   2.4682083e+03
   1.1907000e+06   5.8631250e+02   1.6666667e-01   5.7250000e+01   5.6854167e+01   2.1208333e+01   2.1604167e+01   6.2500000e-02   2.4682083e+03
   1.1908000e+06   5.8631250e+02   1.6666667e-01   5.7270833e+01   5.6875000e+01   2.1208333e+01   2.1604167e+01   4.1666667e-02   2.4681875e+03
   1.1909000e+06   5.8635417e+02   1.6666667e-01   5.7229167e+01   5.6812500e+01   2.1187500e+01   2.1604167e+01   6.2500000e-02   2.4681875e+03
   1.1910000e+06   5.8645833e+02   1.6666667e-01   5.7166667e+01   5.6750000e+01   2.1187500e+01   2.1604167e+01   2.0833333e-02   2.4681458e+03
   1.1911000e+06   5.8641667e+02   1.6666667e-01   5.7145833e+01   5.6750000e+01   2.1208333e+01   2.1604167e+01   6.2500000e-02   2.4682083e+03
   1.1912000e+06   5.8641667e+02   1.6666667e-01   5.7145833e+01   5.6708333e+01   2.1187500e+01   2.1625000e+01   8.3333333e-02   2.4682292e+03
   1.1913000e+06   5.8641667e+02   1.6666667e-01   5.7208333e+01   5.6750000e+01   2.1166667e+01   2.1625000e+01   4.1666667e-02   2.4681667e+03
   1.1914000e+06   5.8633333e+02   1.6666667e-01   5.7270833e+01   5.6833333e+01   2.1166667e+01   2.1604167e+01   6.2500000e-02   2.4681667e+03
   1.1915000e+06   5.8629167e+02   1.6666667e-01   5.7333333e+01   5.6854167e+01   2.1145833e+01   2.1625000e+01   6.2500000e-02   2.4681667e+03
   1.1916000e+06   5.8618750e+02   1.6666667e-01   5.7354167e+01   5.6895833e+01   2.1166667e+01   2.1625000e+01   1.2500000e-01   2.4682500e+03
   1.1917000e+06   5.8620833e+02   1.6666667e-01   5.7375000e+01   5.6916667e+01   2.1166667e+01   2.1625000e+01   8.3333333e-02   2.4682083e+03
   1.1918000e+06   5.8629167e+02   1.6666667e-01   5.7395833e+01   5.6895833e+01   2.1125000e+01   2.1625000e+01   2.0833333e-02   2.4681042e+03
   1.1919000e+06   5.8620833e+02   1.6666667e-01   5.7458333e+01   5.6958333e+01   2.1125000e+01   2.1625000e+01   4.1666667e-02   2.4681250e+03
   1.1920000e+06   5.8616667e+02   1.6666667e-01   5.7437500e+01   5.6937500e+01   2.1125000e+01   2.1625000e+01   1.0416667e-01   2.4681875e+03
   1.1921000e+06   5.8622917e+02   1.6666667e-01   5.7416667e+01   5.6916667e+01   2.1125000e+01   2.1625000e+01   6.2500000e-02   2.4681458e+03
   1.1922000e+06   5.8616667e+02   1.6666667e-01   5.7520833e+01   5.6979167e+01   2.1083333e+01   2.1625000e+01   6.2500000e-02   2.4681042e+03
   1.1923000e+06   5.8618750e+02   1.6666667e-01   5.7479167e+01   5.6916667e+01   2.1083333e+01   2.1645833e+01   8.3333333e-02   2.4681458e+03
   1.1924000e+06   5.8625000e+02   1.6666667e-01   5.7458333e+01   5.6895833e+01   2.1083333e+01   2.1645833e+01   4.1666667e-02   2.4681042e+03
   1.1925000e+06   5.8625000e+02   1.6666667e-01   5.7395833e+01   5.6833333e+01   2.1083333e+01   2.1645833e+01   1.0416667e-01   2.4681667e+03
   1.1926000e+06   5.8627083e+02   1.6666667e-01   5.7375000e+01   5.6833333e+01   2.1083333e+01   2.1625000e+01   1.0416667e-01   2.4681458e+03
   1.1927000e+06   5.8622917e+02   1.6666667e-01   5.7437500e+01   5.6937500e+01   2.1083333e+01   2.1583333e+01   8.3333333e-02   2.4680833e+03
   1.1928000e+06   5.8625000e+02   1.6666667e-01   5.7437500e+01   5.6979167e+01   2.1083333e+01   2.1541667e+01   6.2500000e-02   2.4680208e+03
   1.1929000e+06   5.8625000e+02   1.6666667e-01   5.7520833e+01   5.7020833e+01   2.1041667e+01   2.1541667e+01   2.0833333e-02   2.4679375e+03
   1.1930000e+06   5.8614583e+02   1.6666667e-01   5.7625000e+01   5.7145833e+01   2.1041667e+01   2.1520833e+01   2.0833333e-02   2.4679167e+03
   1.1931000e+06   5.8610417e+02   1.6666667e-01   5.7645833e+01   5.7187500e+01   2.1041667e+01   2.1500000e+01   4.1666667e-02   2.4679167e+03
   1.1932000e+06   5.8600000e+02   1.6666667e-01   5.7645833e+01   5.7166667e+01   2.1020833e+01   2.1500000e+01   1.6666667e-01   2.4680208e+03
   1.1933000e+06   5.8600000e+02   1.6666667e-01   5.7687500e+01   5.7229167e+01   2.1020833e+01   2.1479167e+01   1.2500000e-01   2.4679583e+03
   1.1934000e+06   5.8610417e+02   1.6666667e-01   5.7625000e+01   5.7187500e+01   2.1000000e+01   2.1437500e+01   1.0416667e-01   2.4678750e+03
   1.1935000e+06   5.8597917e+02   1.6666667e-01   5.7708333e+01   5.7312500e+01   2.1041667e+01   2.1437500e+01   1.0416667e-01   2.4679167e+03
   1.1936000e+06   5.8600000e+02   1.6666667e-01   5.7750000e+01   5.7375000e+01   2.1062500e+01   2.1437500e+01   2.0833333e-02   2.4678542e+03
   1.1937000e+06   5.8602083e+02   1.6666667e-01   5.7750000e+01   5.7375000e+01   2.1062500e+01   2.1437500e+01   0.0000000e+00   2.4678333e+03
   1.1938000e+06   5.8600000e+02   1.6666667e-01   5.7750000e+01   5.7354167e+01   2.1041667e+01   2.1437500e+01   4.1666667e-02   2.4678542e+03
   1.1939000e+06   5.8602083e+02   1.6666667e-01   5.7666667e+01   5.7270833e+01   2.1041667e+01   2.1437500e+01   1.0416667e-01   2.4679167e+03
   1.1940000e+06   5.8606250e+02   1.6666667e-01   5.7645833e+01   5.7250000e+01   2.1020833e+01   2.1416667e+01   1.0416667e-01   2.4678750e+03
   1.1941000e+06   5.8612500e+02   1.6666667e-01   5.7625000e+01   5.7208333e+01   2.1000000e+01   2.1416667e+01   8.3333333e-02   2.4678333e+03
   1.1942000e+06   5.8622917e+02   1.6666667e-01   5.7562500e+01   5.7145833e+01   2.1000000e+01   2.1416667e+01   4.1666667e-02   2.4677917e+03
   1.1943000e+06   5.8614583e+02   1.6666667e-01   5.7645833e+01   5.7187500e+01   2.0979167e+01   2.1437500e+01   6.2500000e-02   2.4678125e+03
   1.1944000e+06   5.8612500e+02   1.6666667e-01   5.7666667e+01   5.7187500e+01   2.0958333e+01   2.1437500e+01   8.3333333e-02   2.4678125e+03
   1.1945000e+06   5.8618750e+02   1.6666667e-01   5.7645833e+01   5.7187500e+01   2.0979167e+01   2.1437500e+01   2.0833333e-02   2.4677708e+03
   1.1946000e+06   5.8622917e+02   1.6666667e-01   5.7604167e+01   5.7166667e+01   2.0979167e+01   2.1416667e+01   2.0833333e-02   2.4677500e+03
   1.1947000e+06   5.8614583e+02   1.6666667e-01   5.7604167e+01   5.7166667e+01   2.0979167e+01   2.1416667e+01   1.0416667e-01   2.4678333e+03
   1.1948000e+06   5.8608333e+02   1.6666667e-01   5.7687500e+01   5.7229167e+01   2.0979167e+01   2.1437500e+01   8.3333333e-02   2.4678333e+03
   1.1949000e+06   5.8618750e+02   1.6666667e-01   5.7625000e+01   5.7187500e+01   2.0979167e+01   2.1416667e+01   4.1666667e-02   2.4677708e+03
   1.1950000e+06   5.8606250e+02   1.6666667e-01   5.7687500e+01   5.7229167e+01   2.0958333e+01   2.1416667e+01   1.2500000e-01   2.4678333e+03
   1.1951000e+06   5.8612500e+02   1.6666667e-01   5.7708333e+01   5.7250000e+01   2.0937500e+01   2.1395833e+01   6.2500000e-02   2.4677292e+03
   1.1952000e+06   5.8608333e+02   1.6666667e-01   5.7708333e+01   5.7291667e+01   2.0958333e+01   2.1375000e+01   8.3333333e-02   2.4677500e+03
   1.1953000e+06   5.8602083e+02   1.6666667e-01   5.7750000e+01   5.7333333e+01   2.0958333e+01   2.1375000e+01   1.0416667e-01   2.4677708e+03
   1.1954000e+06   5.8606250e+02   1.6666667e-01   5.7708333e+01   5.7312500e+01   2.0979167e+01   2.1375000e+01   8.3333333e-02   2.4677708e+03
   1.1955000e+06   5.8608333e+02   1.6666667e-01   5.7708333e+01   5.7291667e+01   2.0979167e+01   2.1395833e+01   6.2500000e-02   2.4677708e+03
   1.1956000e+06   5.8602083e+02   1.6666667e-01   5.7729167e+01   5.7312500e+01   2.0979167e+01   2.1395833e+01   1.0416667e-01   2.4678125e+03
   1.1957000e+06   5.8602083e+02   1.6666667e-01   5.7729167e+01   5.7312500e+01   2.0979167e+01   2.1395833e+01   1.0416667e-01   2.4678125e+03
   1.1958000e+06   5.8595833e+02   1.6666667e-01   5.7854167e+01   5.7395833e+01   2.0958333e+01   2.1416667e+01   6.2500000e-02   2.4677708e+03
   1.1959000e+06   5.8604167e+02   1.6666667e-01   5.7833333e+01   5.7354167e+01   2.0937500e+01   2.1416667e+01   2.0833333e-02   2.4677083e+03
   1.1960000e+06   5.8595833e+02   1.6666667e-01   5.7833333e+01   5.7354167e+01   2.0937500e+01   2.1416667e+01   1.0416667e-01   2.4677917e+03
   1.1961000e+06   5.8610417e+02   1.6666667e-01   5.7750000e+01   5.7270833e+01   2.0937500e+01   2.1416667e+01   4.1666667e-02   2.4677292e+03
   1.1962000e+06   5.8608333e+02   1.6666667e-01   5.7750000e+01   5.7270833e+01   2.0916667e+01   2.1395833e+01   8.3333333e-02   2.4677292e+03
   1.1963000e+06   5.8608333e+02   1.6666667e-01   5.7750000e+01   5.7291667e+01   2.0937500e+01   2.1395833e+01   6.2500000e-02   2.4677292e+03
   1.1964000e+06   5.8614583e+02   1.6666667e-01   5.7708333e+01   5.7250000e+01   2.0937500e+01   2.1395833e+01   4.1666667e-02   2.4677083e+03
   1.1965000e+06   5.8606250e+02   1.6666667e-01   5.7687500e+01   5.7250000e+01   2.0958333e+01   2.1395833e+01   1.2500000e-01   2.4678125e+03
   1.1966000e+06   5.8602083e+02   1.6666667e-01   5.7687500e+01   5.7250000e+01   2.0958333e+01   2.1395833e+01   1.6666667e-01   2.4678542e+03
   1.1967000e+06   5.8610417e+02   1.6666667e-01   5.7687500e+01   5.7270833e+01   2.0958333e+01   2.1375000e+01   8.3333333e-02   2.4677500e+03
   1.1968000e+06   5.8616667e+02   1.6666667e-01   5.7666667e+01   5.7229167e+01   2.0958333e+01   2.1395833e+01   4.1666667e-02   2.4677292e+03
   1.1969000e+06   5.8620833e+02   1.6666667e-01   5.7645833e+01   5.7229167e+01   2.0958333e+01   2.1375000e+01   2.0833333e-02   2.4676875e+03
   1.1970000e+06   5.8618750e+02   1.6666667e-01   5.7604167e+01   5.7187500e+01   2.0958333e+01   2.1375000e+01   8.3333333e-02   2.4677500e+03
   1.1971000e+06   5.8622917e+02   1.6666667e-01   5.7583333e+01   5.7145833e+01   2.0958333e+01   2.1395833e+01   6.2500000e-02   2.4677500e+03
   1.1972000e+06   5.8620833e+02   1.6666667e-01   5.7583333e+01   5.7166667e+01   2.0958333e+01   2.1375000e+01   8.3333333e-02   2.4677500e+03
   1.1973000e+06   5.8614583e+02   1.6666667e-01   5.7645833e+01   5.7208333e+01   2.0937500e+01   2.1375000e+01   1.0416667e-01   2.4677500e+03
   1.1974000e+06   5.8622917e+02   1.6666667e-01   5.7604167e+01   5.7166667e+01   2.0916667e+01   2.1354167e+01   8.3333333e-02   2.4676875e+03
   1.1975000e+06   5.8627083e+02   1.6666667e-01   5.7625000e+01   5.7125000e+01   2.0854167e+01   2.1354167e+01   8.3333333e-02   2.4676250e+03
   1.1976000e+06   5.8633333e+02   1.6666667e-01   5.7604167e+01   5.7104167e+01   2.0854167e+01   2.1354167e+01   4.1666667e-02   2.4675833e+03
   1.1977000e+06   5.8627083e+02   1.6666667e-01   5.7604167e+01   5.7104167e+01   2.0854167e+01   2.1354167e+01   1.0416667e-01   2.4676458e+03
   1.1978000e+06   5.8633333e+02   1.6666667e-01   5.7583333e+01   5.7083333e+01   2.0854167e+01   2.1354167e+01   6.2500000e-02   2.4676042e+03
   1.1979000e+06   5.8637500e+02   1.6666667e-01   5.7604167e+01   5.7083333e+01   2.0833333e+01   2.1354167e+01   2.0833333e-02   2.4675417e+03
   1.1980000e+06   5.8633333e+02   1.6666667e-01   5.7625000e+01   5.7083333e+01   2.0812500e+01   2.1354167e+01   6.2500000e-02   2.4675625e+03
   1.1981000e+06   5.8637500e+02   1.6666667e-01   5.7625000e+01   5.7083333e+01   2.0812500e+01   2.1354167e+01   2.0833333e-02   2.4675208e+03
   1.1982000e+06   5.8637500e+02   1.6666667e-01   5.7562500e+01   5.7041667e+01   2.0833333e+01   2.1354167e+01   6.2500000e-02   2.4675833e+03
   1.1983000e+06   5.8633333e+02   1.6666667e-01   5.7541667e+01   5.7041667e+01   2.0854167e+01   2.1354167e+01   1.0416667e-01   2.4676458e+03
   1.1984000e+06   5.8633333e+02   1.6666667e-01   5.7583333e+01   5.7062500e+01   2.0854167e+01   2.1375000e+01   6.2500000e-02   2.4676250e+03
   1.1985000e+06   5.8635417e+02   1.6666667e-01   5.7541667e+01   5.7020833e+01   2.0854167e+01   2.1375000e+01   8.3333333e-02   2.4676458e+03
   1.1986000e+06   5.8641667e+02   1.6666667e-01   5.7500000e+01   5.6958333e+01   2.0854167e+01   2.1395833e+01   6.2500000e-02   2.4676458e+03
   1.1987000e+06   5.8633333e+02   1.6666667e-01   5.7541667e+01   5.7000000e+01   2.0875000e+01   2.1416667e+01   8.3333333e-02   2.4677083e+03
   1.1988000e+06   5.8635417e+02   1.6666667e-01   5.7541667e+01   5.7062500e+01   2.0875000e+01   2.1354167e+01   6.2500000e-02   2.4676250e+03
   1.1989000e+06   5.8641667e+02   1.6666667e-01   5.7479167e+01   5.7020833e+01   2.0895833e+01   2.1354167e+01   4.1666667e-02   2.4676250e+03
   1.1990000e+06   5.8641667e+02   1.6666667e-01   5.7500000e+01   5.7062500e+01   2.0895833e+01   2.1333333e+01   2.0833333e-02   2.4675833e+03
   1.1991000e+06   5.8633333e+02   1.6666667e-01   5.7500000e+01   5.7104167e+01   2.0937500e+01   2.1333333e+01   6.2500000e-02   2.4676667e+03
   1.1992000e+06   5.8631250e+02   1.6666667e-01   5.7520833e+01   5.7104167e+01   2.0916667e+01   2.1333333e+01   8.3333333e-02   2.4676667e+03
   1.1993000e+06   5.8629167e+02   1.6666667e-01   5.7520833e+01   5.7125000e+01   2.0937500e+01   2.1333333e+01   8.3333333e-02   2.4676875e+03
   1.1994000e+06   5.8633333e+02   1.6666667e-01   5.7479167e+01   5.7041667e+01   2.0937500e+01   2.1375000e+01   8.3333333e-02   2.4677292e+03
   1.1995000e+06   5.8645833e+02   1.6666667e-01   5.7354167e+01   5.6916667e+01   2.0937500e+01   2.1375000e+01   8.3333333e-02   2.4677292e+03
   1.1996000e+06   5.8650000e+02   1.6666667e-01   5.7354167e+01   5.6895833e+01   2.0937500e+01   2.1395833e+01   4.1666667e-02   2.4677083e+03
   1.1997000e+06   5.8647917e+02   1.6666667e-01   5.7354167e+01   5.6895833e+01   2.0937500e+01   2.1395833e+01   6.2500000e-02   2.4677292e+03
   1.1998000e+06   5.8639583e+02   1.6666667e-01   5.7437500e+01   5.7000000e+01   2.0937500e+01   2.1375000e+01   6.2500000e-02   2.4677083e+03
   1.1999000e+06   5.8641667e+02   1.6666667e-01   5.7458333e+01   5.6958333e+01   2.0916667e+01   2.1416667e+01   4.1666667e-02   2.4677083e+03
   1.2000000e+06   5.8637500e+02   1.6666667e-01   5.7458333e+01   5.7000000e+01   2.0895833e+01   2.1354167e+01   1.0416667e-01   2.4676875e+03
   1.2001000e+06   5.8647917e+02   1.6666667e-01   5.7437500e+01   5.6979167e+01   2.0895833e+01   2.1354167e+01   2.0833333e-02   2.4676042e+03
   1.2002000e+06   5.8643750e+02   1.6666667e-01   5.7500000e+01   5.7020833e+01   2.0875000e+01   2.1354167e+01   2.0833333e-02   2.4675833e+03
   1.2003000e+06   5.8639583e+02   1.6666667e-01   5.7520833e+01   5.7020833e+01   2.0854167e+01   2.1354167e+01   6.2500000e-02   2.4676042e+03
   1.2004000e+06   5.8641667e+02   1.6666667e-01   5.7562500e+01   5.7083333e+01   2.0854167e+01   2.1333333e+01   0.0000000e+00   2.4675208e+03
   1.2005000e+06   5.8639583e+02   1.6666667e-01   5.7500000e+01   5.7020833e+01   2.0854167e+01   2.1333333e+01   8.3333333e-02   2.4676042e+03
   1.2006000e+06   5.8645833e+02   1.6666667e-01   5.7437500e+01   5.6958333e+01   2.0833333e+01   2.1312500e+01   1.0416667e-01   2.4675833e+03
   1.2007000e+06   5.8650000e+02   1.6666667e-01   5.7354167e+01   5.6875000e+01   2.0833333e+01   2.1312500e+01   1.4583333e-01   2.4676250e+03
   1.2008000e+06   5.8658333e+02   1.6666667e-01   5.7354167e+01   5.6895833e+01   2.0833333e+01   2.1291667e+01   6.2500000e-02   2.4675208e+03
   1.2009000e+06   5.8656250e+02   1.6666667e-01   5.7333333e+01   5.6875000e+01   2.0812500e+01   2.1270833e+01   1.2500000e-01   2.4675417e+03
   1.2010000e+06   5.8666667e+02   1.6666667e-01   5.7354167e+01   5.6875000e+01   2.0791667e+01   2.1270833e+01   2.0833333e-02   2.4674167e+03
   1.2011000e+06   5.8662500e+02   1.6666667e-01   5.7437500e+01   5.6895833e+01   2.0750000e+01   2.1291667e+01   2.0833333e-02   2.4673958e+03
   1.2012000e+06   5.8662500e+02   1.6666667e-01   5.7395833e+01   5.6875000e+01   2.0729167e+01   2.1250000e+01   8.3333333e-02   2.4673958e+03
   1.2013000e+06   5.8650000e+02   1.6666667e-01   5.7479167e+01   5.6895833e+01   2.0687500e+01   2.1270833e+01   1.6666667e-01   2.4674583e+03
   1.2014000e+06   5.8662500e+02   1.6666667e-01   5.7437500e+01   5.6833333e+01   2.0666667e+01   2.1270833e+01   1.0416667e-01   2.4673750e+03
   1.2015000e+06   5.8662500e+02   1.6666667e-01   5.7500000e+01   5.6854167e+01   2.0625000e+01   2.1270833e+01   8.3333333e-02   2.4673125e+03
   1.2016000e+06   5.8675000e+02   1.6666667e-01   5.7437500e+01   5.6791667e+01   2.0625000e+01   2.1270833e+01   2.0833333e-02   2.4672500e+03
   1.2017000e+06   5.8675000e+02   1.6666667e-01   5.7333333e+01   5.6708333e+01   2.0645833e+01   2.1270833e+01   1.0416667e-01   2.4673542e+03
   1.2018000e+06   5.8685417e+02   1.6666667e-01   5.7291667e+01   5.6666667e+01   2.0645833e+01   2.1270833e+01   4.1666667e-02   2.4672917e+03
   1.2019000e+06   5.8679167e+02   1.6666667e-01   5.7354167e+01   5.6729167e+01   2.0645833e+01   2.1270833e+01   4.1666667e-02   2.4672917e+03
   1.2020000e+06   5.8679167e+02   1.6666667e-01   5.7354167e+01   5.6770833e+01   2.0645833e+01   2.1229167e+01   4.1666667e-02   2.4672500e+03
   1.2021000e+06   5.8672917e+02   1.6666667e-01   5.7354167e+01   5.6791667e+01   2.0666667e+01   2.1229167e+01   8.3333333e-02   2.4673125e+03
   1.2022000e+06   5.8668750e+02   1.6666667e-01   5.7395833e+01   5.6833333e+01   2.0666667e+01   2.1229167e+01   8.3333333e-02   2.4673125e+03
   1.2023000e+06   5.8660417e+02   1.6666667e-01   5.7375000e+01   5.6833333e+01   2.0687500e+01   2.1229167e+01   1.6666667e-01   2.4674167e+03
   1.2024000e+06   5.8664583e+02   1.6666667e-01   5.7416667e+01   5.6916667e+01   2.0687500e+01   2.1187500e+01   8.3333333e-02   2.4672917e+03
   1.2025000e+06   5.8664583e+02   1.6666667e-01   5.7416667e+01   5.6958333e+01   2.0708333e+01   2.1166667e+01   6.2500000e-02   2.4672708e+03
   1.2026000e+06   5.8660417e+02   1.6666667e-01   5.7437500e+01   5.7000000e+01   2.0708333e+01   2.1145833e+01   8.3333333e-02   2.4672708e+03
   1.2027000e+06   5.8660417e+02   1.6666667e-01   5.7458333e+01   5.7062500e+01   2.0708333e+01   2.1104167e+01   6.2500000e-02   2.4672083e+03
   1.2028000e+06   5.8660417e+02   1.6666667e-01   5.7416667e+01   5.7020833e+01   2.0708333e+01   2.1104167e+01   1.0416667e-01   2.4672500e+03
   1.2029000e+06   5.8672917e+02   1.6666667e-01   5.7375000e+01   5.6979167e+01   2.0708333e+01   2.1104167e+01   2.0833333e-02   2.4671667e+03
   1.2030000e+06   5.8675000e+02   1.6666667e-01   5.7333333e+01   5.6937500e+01   2.0708333e+01   2.1104167e+01   4.1666667e-02   2.4671875e+03
